candidato,url,usuario,fecha,texto
Victor_Araus,https://x.com/IsDan_17/status/1881168936466821176,@IsDan_17,2025-01-20T02:36:39.000Z,"El discurso de Víctor Araus en el debate
#EleccionesEcuador2025"
Victor_Araus,https://x.com/radio_pichincha/status/1808297101442343191/photo/1,@radio_pichincha,2024-07-03T00:30:00.000Z,"#Nacionales | Hasta el momento, Leonidas Iza, Víctor Araus, Edwin Ortega, Andrea González, Pedro Granja y Jorge Escala son los precandidatos confirmados para las presidenciales de próximo año.
Los detalles
radiopichincha.com/elecciones-pre
…"
Victor_Araus,https://x.com/Rincon001A/status/1890933623622135981,@Rincon001A,2025-02-16T01:18:02.000Z,"Nos unimos a la Petición de Germán Vargas Lleras del 25 de Noviembre de 2024 de apoyar a quién vaya liderando las encuestas en el primer semestre de 2025

Imaginamos que el congreso de San Andrés dará su apoyo a quién lidera las encuestas !

La Victoria debe ser en Primera !"
Victor_Araus,https://x.com/Arturo_Sarukhan/status/1877582817271398745,@Arturo_Sarukhan,2025-01-10T05:06:42.000Z,"Con el arropamiento al fraude electoral cometido por Maduro en #Venezuela, 2025 arranca con #México reprobando la primera gran prueba de política exterior del nuevo sexenio. Aquí lo explico en mi videocolumna 
@latinus_us
 de los jueves"
Victor_Araus,https://x.com/Sanchezmendieta/status/1800005474919805083,@Sanchezmendieta,2024-06-10T03:22:02.000Z,"Víctor Araus Macías, general en servicio pasivo de la Policía Nacional, anuncia su precandidatura a la Presidencia del Ecuador, para las elecciones de febrero de 2025."
Victor_Araus,https://x.com/EcuavisaInforma/status/1881182284147253561,@EcuavisaInforma,2025-01-20T03:29:41.000Z," #EnVivo  #DebatePresidencial | Víctor Araus menciona que dará medicina gratuita y que ""nunca más morirá un enfermo en un hospital del país"".

 Sigue el minuto a minuto del evento previo a las  #Elecciones2025  
bit.ly/4h0iagt"
Victor_Araus,https://x.com/porquetendencia/status/1964842654644261302/photo/1,@porquetendencia,2025-09-08T00:06:08.000Z,"#EleccionesPBA:
Porque se conocieron los resultados oficiales de las elecciones legislativas en la provincia de Buenos Aires"
Victor_Araus,https://x.com/revistavistazo/status/1881183645547069523,@revistavistazo,2025-01-20T03:35:06.000Z,"#DebatePresidencial2025 #Ecuador | Víctor Araus, candidato presidencial por Pueblo, Igualdad y Democracia (PID), propuso ""acabar con la vida del delincuente"" como parte de su estrategia de seguridad.  
v.vistazo.com/3Csmp5c"
Victor_Araus,https://x.com/laderechadiario/status/1797794337381839083/photo/1,@laderechadiario,2024-06-04T00:55:46.000Z," | Según la encuestadora más precisa en 2023, Aresco, el escenario para las elecciones legislativas 2025 por fuerza política estaría repartidas de la siguiente manera:
 
 La Libertad Avanza: 52,2%
 Kirchnerismo: 37,9%
 Otros espacios: 9,8%
 En blanco: 3,0%"
Victor_Araus,https://x.com/LuisSua46595050/status/1983914233537466552,@LuisSua46595050,2025-10-30T15:09:47.000Z,"La Guerra de las Encuestas en el 2025

Resultados de las que se identifican:

Sondeo 
29 de octubre 2025
PRM: 42%.
FP: 26%.
PLD: 15%.

ACD Media 
29 de Octubre 2025
PRM 31.2%
PLD 25.5%
FP 23.5%

Marketing Alternativo 
21 de Octubre 2025
PRM: 42,53%.
FP: 20,12%.
PLD: 16,41%"
