candidato,url,usuario,fecha,texto
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%."
Jorge_Escala,https://x.com/Expresoec/status/1841263770993107180/photo/1,@Expresoec,2024-10-01T23:47:46.000Z,"Las elecciones 2025 serán en cuatro meses y una semana. Y candidatos como Jan Topic, de SUMA, cuestionan el manejo del sector energético por parte del Gobierno de Daniel Noboa.

Lee más  
bit.ly/4gNsOHC"
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474/photo/1,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%."
Jorge_Escala,https://x.com/HectorRiverosC/status/1985371350890873159/photo/1,@HectorRiverosC,2025-11-03T15:39:51.000Z,"PRESIDENCIALES CHILE 2025 PRIMERA VUELTA
03.11.2025 EN LAS 5 ENCUESTAS MÁS CONFIABLES Y CERTERAS GANARÍAN JARA Y KAST LA PRIMERA VUELTA
#presidencialeschile2025 #lafuerzadelcambio #kastpresidentedechile2025 #partidorepublicanodechile #cambiateal5cambiateakast #vota5votakast"
Jorge_Escala,https://x.com/oswamossa/status/1835258292777394389,@oswamossa,2024-09-15T10:04:09.000Z,¿Qué partidos políticos se tomarán su tiempo para inscribir a sus candidatos hasta el último minuto?  #Elecciones2025
Jorge_Escala,https://x.com/Patriotasantiag/status/1984672969793454415,@Patriotasantiag,2025-11-01T17:24:44.000Z,"#EsperanzaAustral  

Excelente intervención y muy en especial, entrega de propuestas a nuestros compatriotas  
de la Hermosa Región de Magallanes.
Para quienes tenemos el orgullo y a Dios gracias, por conocerla, por trabajo., 
Sencillamente HERMOSA.

Entrega de propuestas, #Plan #EsperanzaAustral.

 Compatriotas  de se el tiempo y vea el Video disponible en YOUTUBE de 
@EquipoKast
Compatriotas  de Porvenir #DameEsosCincoKastPresidente #5K   
Magallanes conectado   
Milodón #DameEsosCincoKastPresidente  
Puerto Williams  

Puerto Toro  
#EsperanzaAustral 

Fuente De 
@EquipoKast
 @joseantoniokast"
Jorge_Escala,https://x.com/WRadioEc/status/1790089720195588447,@WRadioEc,2024-05-13T18:40:22.000Z,"El director nacional del movimiento Unidad Popular, Geovanni Atarihuana, anuncia que buscará alianzas con otros partidos o movimientos.

Más detalles  
bit.ly/3WGaEzY"
Jorge_Escala,https://x.com/laderechadiario/status/1797794337381839083/photo/1,@laderechadiario,2024-06-04T00:55:46.000Z," | Según la encuestadora más precisa en 2023, Aresco, el escenario para las elecciones legislativas 2025 por fuerza política estaría repartidas de la siguiente manera:
 
 La Libertad Avanza: 52,2%
 Kirchnerismo: 37,9%
 Otros espacios: 9,8%
 En blanco: 3,0%"
Jorge_Escala,https://x.com/radio_pichincha/status/1886795573493170260,@radio_pichincha,2025-02-04T15:14:54.000Z," #ATENCIÓN | Jorge Escala, candidato a la Presidencia por Unidad Popular, acudió nuevamente a la Fiscalía para solicitar que Diana Salazar fije fecha y hora para la audiencia de formulación de cargos contra Daniel Noboa y Cynthia Gellibert por arrogación de funciones. Esto ocurre después de que la Corte Constitucional declarara inconstitucional el Decreto 500.
Video | 
@Expresoec"
Jorge_Escala,https://x.com/EcuavisaInforma/status/1877087882256724348/photo/1,@EcuavisaInforma,2025-01-08T20:20:00.000Z,"#Elecciones2025  | Jorge Escala, Leonidas Iza y Henry Cucalón piden que el CNE se pronuncie sobre el pedido de licencia de Daniel Noboa, Mira el reportaje  
bit.ly/40c8Vmb"
Jorge_Escala,https://x.com/kmilo472/status/1983601294578479293,@kmilo472,2025-10-28T15:00:18.000Z,"Con estos resultados y el silencio del #Matarife estemos listos a:

1. Otro montaje contra 
@IvanCepedaCast
 

2. Prensa basura inventando tragedias

3. Atentados de las ""aguilas negras""

4. Otro viaje a eeuu para envenenar a Trump

5. Esta uniendo la oposición a las malas"
Jorge_Escala,https://x.com/MarcoAnibal/status/1814642451669200994,@MarcoAnibal,2024-07-20T12:44:09.000Z,"El proceso electoral 2025 no se definirá ni en la urna ni en el Tribunal Electoral, se definirá en la Fiscalía General del Estado tal cual el del 2021 y el del 2023

Así o más claro"
Jorge_Escala,https://x.com/Nexofin/status/1840055556502855976,@Nexofin,2024-09-28T15:46:45.000Z," AHORA | La Libertad Avanza de 
@JMilei
 ganaría las elecciones de 2025 con el 33% de los votos, informa Synopsis. 

 El kirchnerismo obtendría el 18%, el PRO el 9% y la UCR el 3%. 

 El peronismo no K estaría ubicado en el 19%."
Jorge_Escala,https://x.com/DatosElectChile/status/1984640050894696887,@DatosElectChile,2025-11-01T15:13:55.000Z," Elección Presidencial 2025 | Panel Ciudadano

 Jeannette Jara (26%) lidera y mantendría el mismo resultado de Gabriel Boric en 2021. En cambio, José Antonio Kast (21%) estaría por debajo del resultado pasado, pero pasaría nuevamente a segunda vuelta."
Jorge_Escala,https://x.com/DatosElectChile/status/1984640050894696887,@DatosElectChile,2025-11-01T15:13:55.000Z," Elección Presidencial 2025 | Panel Ciudadano

 Jeannette Jara (26%) lidera y mantendría el mismo resultado de Gabriel Boric en 2021. En cambio, José Antonio Kast (21%) estaría por debajo del resultado pasado, pero pasaría nuevamente a segunda vuelta."
Jorge_Escala,https://x.com/NigliaMaria/status/1984051658150801646/photo/1,@NigliaMaria,2025-10-30T02:23:43.000Z,"Lo único que me alegra sobremanera  son los
26.651.000 de compatriotas QUE NO FUERON A VOTAR"
Jorge_Escala,https://x.com/EcuavisaInforma/status/1881155878667391299,@EcuavisaInforma,2025-01-20T01:44:46.000Z," #EnVivo  #DebatePresidencial | Jorge Escala menciona que crearán 500 mil plazas de trabajo, de las cuales 250 mil serán para el empleo juvenil.

 Sigue el minuto a minuto del evento previo a las  #Elecciones2025  
bit.ly/4h0iagt"
Jorge_Escala,https://x.com/Expresoec/status/1790148203490279601,@Expresoec,2024-05-13T22:32:45.000Z,"El director de Unidad Popular, Geovanni Atarihuana, anunció que el profesor y exasambleísta Jorge Escala será precandidato presidencial del partido para las elecciones de 2025.

Todos los detalles "
Jorge_Escala,https://x.com/LayanaVasquez/status/1792209682490396926/photo/1,@LayanaVasquez,2024-05-19T15:04:20.000Z,Unidad Popular (lista 2) escogió al ex asambleísta y líder sindical Jorge Escala como su precandidato presidencial en las elecciones del 2025 Este sábado en una convención en Quito #NoticiasCaval
Jorge_Escala,https://x.com/ElMunicipalOK/status/1982928690188300789,@ElMunicipalOK,2025-10-27T21:53:35.000Z,Elecciones 2025: de 56% a 40%… igual se impuso cómodo el violeta
Jorge_Escala,https://x.com/RadioMorena640/status/1803450422801072489,@RadioMorena640,2024-06-19T15:31:01.000Z,"#ATENCION 

Leonidas Iza, presidente de la Conaie, mencionó que están dialogando para reunir a defensores de centro, izquierda y progresismo, de cara a las elecciones de 2025.  Nombró a Revolución Ciudadana, Pedro Granja del Partido Socialista y Jorge Escala.

#Noticias #Ecuador"
Jorge_Escala,https://x.com/SalaDePrensaEc/status/1799886849562857766,@SalaDePrensaEc,2024-06-09T19:30:39.000Z,"Elecciones 2025: tres precandidatos presidenciales oficializados y una cuarta en camino 
ow.ly/oIHr50ScFCu

Se trata de Jorge Escala, Pedro Granja y Leonidas Iza; Andrea González se presentará este 10 de junio.  vía eluniversocom"
Jorge_Escala,https://x.com/EcuavisaInforma/status/1790066735523017165/photo/1,@EcuavisaInforma,2024-05-13T17:09:02.000Z," El director nacional del movimiento Unidad Popular, Geovanni Atarihuana, anuncia que buscará alianzas con otros partidos o movimientos.

Más detalles  
bit.ly/3WGaEzY"
Jorge_Escala,https://x.com/jgmayor/status/1984413602388848823,@jgmayor,2025-11-01T00:14:06.000Z,"Pelígra el PODER SOBERANO DEL PUEBLO, con la retoma del poder por los CORRUPTOS UNIDOS - el MESÍAS UBÉRRIMO, y el paracaídas 
@CesarGaviriaOf
 . no podemos regresar al pasado, A LAS URNAS marzo/8/26 PODER LEGISLATIVO y mayo/31/26 elegir con gobernabilidad 2o GOBIERNO PROGRESISTA."
Jorge_Escala,https://x.com/IAelectoral/status/1977411084316250336,@IAelectoral,2025-10-12T16:28:35.000Z," Intención de Voto Digital – Independientes / Firmas (6 → 12 Oct 2025)  #VotoIA #EncuestaIA 

 Vota en #LaGranEncuestaIA aquí: 
encuesta.com/survey/bbvJ5CW
…

 Abelardo De La Espriella: 45% → 47% 
 Vicky Dávila: 11% → 9% 
 Santiago Botero: 8% → 9% 
 Germán Vargas Lleras: 11% → 9% 
 Enrique Peñalosa: 4% → 3% 
 Juan G. Zuluaga: 4% → 6% 
 Juan Carlos Pinzón: 4% → 3% 
 Indecisos: 13% → 14% 

 Análisis #IAElectoral
El bloque Independientes por Firmas mantiene una tendencia de consolidación fuerte en torno a Abelardo de la Espriella, quien amplía su ventaja digital y domina la conversación del sector con el mejor desempeño histórico desde el inicio de las mediciones.

 Abelardo de la Espriella asciende a 47%, su cifra más alta hasta la fecha, con crecimiento orgánico sostenido. La IA detecta una expansión significativa de comunidades y perfiles que antes interactuaban con el Centro Democrático y el uribismo, lo que refuerza su posición como principal figura independiente del espectro político.

 Vicky Dávila desciende nuevamente a 9%, confirmando su pérdida de tracción tras el repunte anterior. Su estrategia de confrontación interna dentro de la derecha y la falta de narrativa renovada generan estancamiento y desgaste de imagen en su base digital.

 Germán Vargas Lleras cae también al 9%, afectado por la ambigüedad sobre su aspiración presidencial y la baja interacción orgánica. Parte de su electorado digital empieza a migrar hacia Abelardo de la Espriella, y según el análisis histórico de la IA, Vargas podría estar reconsiderando su candidatura para sumarse al liderazgo de Espriella si la tendencia se mantiene.

 Enrique Peñalosa y  Juan Carlos Pinzón permanecen marginales (3%), con conversación orgánica casi nula. En el caso de Pinzón, la IA identifica pauta digital activa, pero con bajo retorno en crecimiento orgánico real de comunidad.

 Juan G. Zuluaga y  Santiago Botero con crecimiento estable dentro del bloque. Botero, con 9%, muestra alto nivel de visibilidad y podría superar a Dávila en las próximas semanas si mantiene su ritmo de interacción y producción de contenido viral.

 Los indecisos suben levemente (14%), reflejando que parte de la base independiente se mantiene a la expectativa de posibles alianzas o definiciones nacionales.

 Conclusión
El liderazgo de Abelardo de la Espriella se consolida con fuerza, mientras el resto del bloque continúa fragmentado y sin una estrategia común.

De mantenerse la tendencia, el “abelardismo digital” podría transformarse en la corriente más influyente del electorado no partidista, absorbiendo votantes de derecha desencantados y reduciendo el espacio de crecimiento para Dávila y Vargas Lleras."
Jorge_Escala,https://x.com/NigliaMaria/status/1984051658150801646,@NigliaMaria,2025-10-30T02:23:43.000Z,"Lo único que me alegra sobremanera  son los
26.651.000 de compatriotas QUE NO FUERON A VOTAR"
Jorge_Escala,https://x.com/ReyNeron47/status/1795482604981883058,@ReyNeron47,2024-05-28T15:49:46.000Z,"eluniverso.com/noticias/polit
… 

Pobre Ecuador"
Jorge_Escala,https://x.com/LayanaVasquez/status/1792209682490396926,@LayanaVasquez,2024-05-19T15:04:20.000Z,Unidad Popular (lista 2) escogió al ex asambleísta y líder sindical Jorge Escala como su precandidato presidencial en las elecciones del 2025 Este sábado en una convención en Quito #NoticiasCaval
Jorge_Escala,https://x.com/YapTvEcuador1/status/1791164177098092886,@YapTvEcuador1,2024-05-16T17:49:52.000Z,"Jorge Escala, precandidato presidencial de Unidad Popular 2025

El partido Unidad Popular (UP) anunció hoy, miércoles 15 de mayo de 2024, al exlegislador Jorge Escala Zambrano, como su precandidato presidencial de cara al proceso de elecciones generales de febrero del 2025.

#Elecciones2025 #JorgeEscala #UnidadPopular #URGENTE #ULTIMAHORA #GeovannyAtarihuana"
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%."
Jorge_Escala,https://x.com/radio_pichincha/status/1805043163427705342,@radio_pichincha,2024-06-24T01:00:00.000Z,"#Atención l Hasta el momento, Leonidas Iza, Víctor Araus, Edwin Ortega, Andrea González, Pedro Granja y Jorge Escala son los precandidatos confirmados para las presidenciales de próximo año.  Los detalles   
radiopichincha.com/elecciones-pre
…"
Jorge_Escala,https://x.com/Nexofin/status/1840055556502855976/photo/1,@Nexofin,2024-09-28T15:46:45.000Z," AHORA | La Libertad Avanza de 
@JMilei
 ganaría las elecciones de 2025 con el 33% de los votos, informa Synopsis. 

 El kirchnerismo obtendría el 18%, el PRO el 9% y la UCR el 3%. 

 El peronismo no K estaría ubicado en el 19%."
Jorge_Escala,https://x.com/MeminDonoso/status/1795451940471472303,@MeminDonoso,2024-05-28T13:47:55.000Z,"Precandidaturas de Luisa González, Pedro Granja, Jorge Escala y Leonidas Iza alejan idea de una coalición de izquierda para elecciones de 2025 | Política | Noticias | El Universo 
eluniverso.com/noticias/polit
…"
Jorge_Escala,https://x.com/EcuavisaInforma/status/1877087882256724348,@EcuavisaInforma,2025-01-08T20:20:00.000Z,"#Elecciones2025  | Jorge Escala, Leonidas Iza y Henry Cucalón piden que el CNE se pronuncie sobre el pedido de licencia de Daniel Noboa, Mira el reportaje  
bit.ly/40c8Vmb"
Jorge_Escala,https://x.com/DLabarca/status/1984063424054333624,@DLabarca,2025-10-31T01:02:37.000Z,"Última Criteria previo a elección: Jara lidera seguida de Kast y Kaiser pero cae por amplio margen en segunda vuelta 
t13.cl/noticia/elecci
… vía 
@T13"
Jorge_Escala,https://x.com/EcuavisaInforma/status/1790066735523017165,@EcuavisaInforma,2024-05-13T17:09:02.000Z," El director nacional del movimiento Unidad Popular, Geovanni Atarihuana, anuncia que buscará alianzas con otros partidos o movimientos.

Más detalles  
bit.ly/3WGaEzY"
Jorge_Escala,https://x.com/grok/status/1979554912125296679,@Huaira_Runa,2025-10-16T23:41:21.000Z,"Grande, Pacha Terán.!!!

El PUEBLO ecuatoriano, es el PRINCIPIO y el FIN.!!

#FueraNoboaFuera 
#FueraNoboaFuera 
#FueraNoboaFuera.!!!"
Jorge_Escala,https://x.com/kchradio/status/1820561235110146166,@kchradio,2024-08-05T20:43:17.000Z,"Elecciones 2025: Pacha Terán hará binomio con Jorge Escala, adelanta Unidad Popular 
kchcomunicacion.com/2024/08/05/ele
…"
Jorge_Escala,https://x.com/eluniversocom/status/1835087430703067457,@eluniversocom,2024-09-14T22:45:12.000Z,"Consejo Nacional Electoral asegura que en casi dos días no existen candidaturas inscritas formalmente. 
ow.ly/TJVO50TnF9s"
Jorge_Escala,https://x.com/Mileinnials/status/1866646517118886101,@Mileinnials,2024-12-11T00:49:44.000Z,"Algunas de las cosas se vienen para este 2025 por 
@JMilei
: 
Se va a levantar el CEPO
Se va a combatir el narcotráfico en la frontera junto con los países del Mercosur
Se va a poder pagar con cualquier divisa
Se va a agravar la pena por reincidencia en delitos
se va a impulsar un tratado de libre comercio con Estados Unidos 
Se van a sacar 90% de los impuestos vigentes
Se va a eliminar el Banco Central
Se va a seguir reduciendo el estado secretarías, tareas dobles, y funciones que puede hacer el privado
Las provincias van a competir sanamente sin preferencias"
Jorge_Escala,https://x.com/NigliaMaria/status/1984051658150801646,@NigliaMaria,2025-10-30T02:23:43.000Z,"Lo único que me alegra sobremanera  son los
26.651.000 de compatriotas QUE NO FUERON A VOTAR"
Jorge_Escala,https://x.com/DFinanciero/status/1920123958071792056,@DFinanciero,2025-05-07T14:30:00.000Z, #Elecciones2025 | Terminar con las AFP y subir impuestos a los más ricos: las propuestas de Gobierno de Jara
Jorge_Escala,https://x.com/IAelectoral/status/1977411084316250336,@IAelectoral,2025-10-12T16:28:35.000Z," Intención de Voto Digital – Independientes / Firmas (6 → 12 Oct 2025)  #VotoIA #EncuestaIA 

 Vota en #LaGranEncuestaIA aquí: 
encuesta.com/survey/bbvJ5CW
…

 Abelardo De La Espriella: 45% → 47% 
 Vicky Dávila: 11% → 9% 
 Santiago Botero: 8% → 9% 
 Germán Vargas Lleras: 11% → 9% 
 Enrique Peñalosa: 4% → 3% 
 Juan G. Zuluaga: 4% → 6% 
 Juan Carlos Pinzón: 4% → 3% 
 Indecisos: 13% → 14% 

 Análisis #IAElectoral
El bloque Independientes por Firmas mantiene una tendencia de consolidación fuerte en torno a Abelardo de la Espriella, quien amplía su ventaja digital y domina la conversación del sector con el mejor desempeño histórico desde el inicio de las mediciones.

 Abelardo de la Espriella asciende a 47%, su cifra más alta hasta la fecha, con crecimiento orgánico sostenido. La IA detecta una expansión significativa de comunidades y perfiles que antes interactuaban con el Centro Democrático y el uribismo, lo que refuerza su posición como principal figura independiente del espectro político.

 Vicky Dávila desciende nuevamente a 9%, confirmando su pérdida de tracción tras el repunte anterior. Su estrategia de confrontación interna dentro de la derecha y la falta de narrativa renovada generan estancamiento y desgaste de imagen en su base digital.

 Germán Vargas Lleras cae también al 9%, afectado por la ambigüedad sobre su aspiración presidencial y la baja interacción orgánica. Parte de su electorado digital empieza a migrar hacia Abelardo de la Espriella, y según el análisis histórico de la IA, Vargas podría estar reconsiderando su candidatura para sumarse al liderazgo de Espriella si la tendencia se mantiene.

 Enrique Peñalosa y  Juan Carlos Pinzón permanecen marginales (3%), con conversación orgánica casi nula. En el caso de Pinzón, la IA identifica pauta digital activa, pero con bajo retorno en crecimiento orgánico real de comunidad.

 Juan G. Zuluaga y  Santiago Botero con crecimiento estable dentro del bloque. Botero, con 9%, muestra alto nivel de visibilidad y podría superar a Dávila en las próximas semanas si mantiene su ritmo de interacción y producción de contenido viral.

 Los indecisos suben levemente (14%), reflejando que parte de la base independiente se mantiene a la expectativa de posibles alianzas o definiciones nacionales.

 Conclusión
El liderazgo de Abelardo de la Espriella se consolida con fuerza, mientras el resto del bloque continúa fragmentado y sin una estrategia común.

De mantenerse la tendencia, el “abelardismo digital” podría transformarse en la corriente más influyente del electorado no partidista, absorbiendo votantes de derecha desencantados y reduciendo el espacio de crecimiento para Dávila y Vargas Lleras."
Jorge_Escala,https://x.com/revistavistazo/status/1881159991908044828,@revistavistazo,2025-01-20T02:01:06.000Z,"#DebatePresidencial2025 #Ecuador | Jorge Escala, de Unidad Popular, indicó que de ser electo presidente incrementará el Salario Básico Unificado a $570: 
v.vistazo.com/3Csmp5c"
Jorge_Escala,https://x.com/ElMachaleno1/status/1821043746693063118,@ElMachaleno1,2024-08-07T04:40:37.000Z,"#Ecuador | Noticias 
Pacha Terán fue presentada como candidata a la Vicepresidencia en la Unidad Popular. Acompañará a Jorge Escala en las elecciones 2025."
Jorge_Escala,https://x.com/eluniversocom/status/1835087430703067457,@eluniversocom,2024-09-14T22:45:12.000Z,"Consejo Nacional Electoral asegura que en casi dos días no existen candidaturas inscritas formalmente. 
ow.ly/TJVO50TnF9s"
Jorge_Escala,https://x.com/ElMunicipalOK/status/1982928690188300789,@ElMunicipalOK,2025-10-27T21:53:35.000Z,Elecciones 2025: de 56% a 40%… igual se impuso cómodo el violeta
