candidato,enlace_limpio,usuario,fecha,texto,enlace_comentario_limpio,texto_comentario
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%.",https://x.com/GermanClaudio11/status/1899978645336449214,no  me   vengan   con encuestas  ''  truchas ''  todo el mundo  sabe  que  en  las  próximas  elecciones  el monigote  estúpido  incestuoso  parasito  de  su presidente  las pierde  y no tendrá  mayoría  en  el  congreso .¿  porque  creen  que  el idiota lo quiere cerrar  ?
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%.",https://x.com/GermanClaudio11/status/1899978645336449214,no  me   vengan   con encuestas  ''  truchas ''  todo el mundo  sabe  que  en  las  próximas  elecciones  el monigote  estúpido  incestuoso  parasito  de  su presidente  las pierde  y no tendrá  mayoría  en  el  congreso .¿  porque  creen  que  el idiota lo quiere cerrar  ?
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%.",https://x.com/JuanckPocho/status/1899962779450200414,En qué mundo vive esa gente que No sabe /no contesta jajsjs
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%.",https://x.com/JuanckPocho/status/1899962779450200414,En qué mundo vive esa gente que No sabe /no contesta jajsjs
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%.",https://x.com/camila_trader/status/1899979021552640197,Sorprende q los Kks midan eso. NO ESCARMIENTAN huecos burros ignorantes.
Jorge_Escala,https://x.com/laderechadiario/status/1899959021437919474,@laderechadiario,2025-03-12T23:01:44.000Z," | La casta tiene miedo: Según la encuestadora Giacobbe, La Libertad Avanza lidera la intención de voto con el 41% para las elecciones legislativas de 2025, superando por 20 puntos al kirchnerismo, que mide sólo 21% y por casi 30 puntos al PRO, que apenas llega 11,6%.",https://x.com/camila_trader/status/1899979021552640197,Sorprende q los Kks midan eso. NO ESCARMIENTAN huecos burros ignorantes.
Jorge_Escala,https://x.com/Expresoec/status/1841263770993107180/photo/1,@Expresoec,2024-10-01T23:47:46.000Z,"Las elecciones 2025 serán en cuatro meses y una semana. Y candidatos como Jan Topic, de SUMA, cuestionan el manejo del sector energético por parte del Gobierno de Daniel Noboa.

Lee más  
bit.ly/4gNsOHC",https://x.com/Caden819Pedro/status/1841508699363250578,"Yo creo que más vergüenza debería tener topic de enriquecerse a base de los radares truchos, los ecuatorianos se confían pues en el trabajo que ha realizado este gobierno."
Jorge_Escala,https://x.com/Expresoec/status/1841263770993107180/photo/1,@Expresoec,2024-10-01T23:47:46.000Z,"Las elecciones 2025 serán en cuatro meses y una semana. Y candidatos como Jan Topic, de SUMA, cuestionan el manejo del sector energético por parte del Gobierno de Daniel Noboa.

Lee más  
bit.ly/4gNsOHC",https://x.com/Gabrielsalsita/status/1841610210290631074,"Es una verguenza que Topic solo aparezca cuando es de posar para las fotos, recordemos loque hizo en el incendio, e puso traje para la foto y sacar votos así"
Jorge_Escala,https://x.com/Expresoec/status/1841263770993107180/photo/1,@Expresoec,2024-10-01T23:47:46.000Z,"Las elecciones 2025 serán en cuatro meses y una semana. Y candidatos como Jan Topic, de SUMA, cuestionan el manejo del sector energético por parte del Gobierno de Daniel Noboa.

Lee más  
bit.ly/4gNsOHC",https://x.com/borja_anto43/status/1841609577667952974,Personas como el señor topic solo aparecen cunado son votaciones y de ahí brillan por su ausencia
Jorge_Escala,https://x.com/Expresoec/status/1841263770993107180/photo/1,@Expresoec,2024-10-01T23:47:46.000Z,"Las elecciones 2025 serán en cuatro meses y una semana. Y candidatos como Jan Topic, de SUMA, cuestionan el manejo del sector energético por parte del Gobierno de Daniel Noboa.

Lee más  
bit.ly/4gNsOHC",https://x.com/AlfredoBaquer13/status/1841618701826642127,Que hable de los radares.
