candidato,enlace_limpio,usuario,fecha,texto,enlace_comentario_original,enlace_comentario_limpio
Victor_Araus,https://x.com/FranciscoLolmec/status/2005763509955764441,@FranciscoLolmec,2025-12-29T22:11:00.000Z,"Termina el año 2025 y el gobierno de coalición de izquierdas sigue pese al golpe de Estado de la fachosfera política, mediática y judicial. Tendrán que esperar a las nuevas elecciones generales de verano de 2027.",,
Victor_Araus,https://x.com/carolin55457018/status/2007582277489004658,@GordoEdicion,2026-01-03T21:01:01.000Z,"- ""Fuera Trump, liberen a Maduro y su esposa. El pueblo venezolano tiene que decidir su propio destino"" 



La izquierda de Argentina definitivamente es la más mogóIica del continente.",https://x.com/GordoEdicion/status/2007557837854298520/analytics,https://x.com/GordoEdicion/status/2007557837854298520
Victor_Araus,https://x.com/carolin55457018/status/2007582277489004658,@GordoEdicion,2026-01-03T21:01:01.000Z,"- ""Fuera Trump, liberen a Maduro y su esposa. El pueblo venezolano tiene que decidir su propio destino"" 



La izquierda de Argentina definitivamente es la más mogóIica del continente.",https://x.com/GordoEdicion/status/2007557837854298520,https://x.com/GordoEdicion/status/2007557837854298520
Victor_Araus,https://x.com/carolin55457018/status/2007582277489004658,@GordoEdicion,2026-01-03T21:01:01.000Z,"- ""Fuera Trump, liberen a Maduro y su esposa. El pueblo venezolano tiene que decidir su propio destino"" 



La izquierda de Argentina definitivamente es la más mogóIica del continente.",https://x.com/carolin55457018/status/2007585479865319876,https://x.com/carolin55457018/status/2007585479865319876
Victor_Araus,https://x.com/carolin55457018/status/2007582277489004658,@GordoEdicion,2026-01-03T21:01:01.000Z,"- ""Fuera Trump, liberen a Maduro y su esposa. El pueblo venezolano tiene que decidir su propio destino"" 



La izquierda de Argentina definitivamente es la más mogóIica del continente.",https://x.com/tectorift92/status/2007633872373399720,https://x.com/tectorift92/status/2007633872373399720
Victor_Araus,https://x.com/carolin55457018/status/2007582277489004658,@GordoEdicion,2026-01-03T21:01:01.000Z,"- ""Fuera Trump, liberen a Maduro y su esposa. El pueblo venezolano tiene que decidir su propio destino"" 



La izquierda de Argentina definitivamente es la más mogóIica del continente.",https://x.com/tectorift92/status/2007633872373399720/analytics,https://x.com/tectorift92/status/2007633872373399720
Victor_Araus,https://x.com/carolin55457018/status/2007582277489004658,@GordoEdicion,2026-01-03T21:01:01.000Z,"- ""Fuera Trump, liberen a Maduro y su esposa. El pueblo venezolano tiene que decidir su propio destino"" 



La izquierda de Argentina definitivamente es la más mogóIica del continente.",https://x.com/carolin55457018/status/2007585479865319876/analytics,https://x.com/carolin55457018/status/2007585479865319876
Victor_Araus,https://x.com/Nexofin/status/1840055556502855976,@Nexofin,2024-09-28T15:46:45.000Z," AHORA | La Libertad Avanza de 
@JMilei
 ganaría las elecciones de 2025 con el 33% de los votos, informa Synopsis. 

 El kirchnerismo obtendría el 18%, el PRO el 9% y la UCR el 3%. 

 El peronismo no K estaría ubicado en el 19%.",https://x.com/pazz4000/status/1840143247030571295,https://x.com/pazz4000/status/1840143247030571295
Victor_Araus,https://x.com/Nexofin/status/1840055556502855976,@Nexofin,2024-09-28T15:46:45.000Z," AHORA | La Libertad Avanza de 
@JMilei
 ganaría las elecciones de 2025 con el 33% de los votos, informa Synopsis. 

 El kirchnerismo obtendría el 18%, el PRO el 9% y la UCR el 3%. 

 El peronismo no K estaría ubicado en el 19%.",https://x.com/Olmedo012/status/1840100215887380521,https://x.com/Olmedo012/status/1840100215887380521
Victor_Araus,https://x.com/Nexofin/status/1840055556502855976,@Nexofin,2024-09-28T15:46:45.000Z," AHORA | La Libertad Avanza de 
@JMilei
 ganaría las elecciones de 2025 con el 33% de los votos, informa Synopsis. 

 El kirchnerismo obtendría el 18%, el PRO el 9% y la UCR el 3%. 

 El peronismo no K estaría ubicado en el 19%.",https://x.com/Nexofin/status/1840055556502855976/photo/1,https://x.com/Nexofin/status/1840055556502855976/photo/1
