candidato,enlace_limpio,usuario,fecha,texto,enlace_comentario_original,enlace_comentario_limpio
Wilson_Gomez_Vascones,https://x.com/elcomerciocom/status/1911615971816595851,@elcomerciocom,2025-04-14T03:02:18.000Z,"Luisa González no reconoce los resultados de las elecciones 2025 y pide que se abran las urnas 
f.mtr.cool/qoswlbsfjw",https://x.com/Patrici26381885/status/1911634146213974105/analytics,https://x.com/Patrici26381885/status/1911634146213974105
Wilson_Gomez_Vascones,https://x.com/elcomerciocom/status/1911615971816595851,@elcomerciocom,2025-04-14T03:02:18.000Z,"Luisa González no reconoce los resultados de las elecciones 2025 y pide que se abran las urnas 
f.mtr.cool/qoswlbsfjw",https://x.com/katybanderasq/status/1911629141478191152,https://x.com/katybanderasq/status/1911629141478191152
Wilson_Gomez_Vascones,https://x.com/elcomerciocom/status/1911615971816595851,@elcomerciocom,2025-04-14T03:02:18.000Z,"Luisa González no reconoce los resultados de las elecciones 2025 y pide que se abran las urnas 
f.mtr.cool/qoswlbsfjw",https://x.com/opinolibre2768/status/1911849545543090627,https://x.com/opinolibre2768/status/1911849545543090627
Wilson_Gomez_Vascones,https://x.com/elcomerciocom/status/1911615971816595851,@elcomerciocom,2025-04-14T03:02:18.000Z,"Luisa González no reconoce los resultados de las elecciones 2025 y pide que se abran las urnas 
f.mtr.cool/qoswlbsfjw",https://x.com/Patrici26381885/status/1911634146213974105,https://x.com/Patrici26381885/status/1911634146213974105
Wilson_Gomez_Vascones,https://x.com/elcomerciocom/status/1911615971816595851,@elcomerciocom,2025-04-14T03:02:18.000Z,"Luisa González no reconoce los resultados de las elecciones 2025 y pide que se abran las urnas 
f.mtr.cool/qoswlbsfjw",https://x.com/opinolibre2768/status/1911849545543090627/analytics,https://x.com/opinolibre2768/status/1911849545543090627
Wilson_Gomez_Vascones,https://x.com/elcomerciocom/status/1911615971816595851,@elcomerciocom,2025-04-14T03:02:18.000Z,"Luisa González no reconoce los resultados de las elecciones 2025 y pide que se abran las urnas 
f.mtr.cool/qoswlbsfjw",https://x.com/katybanderasq/status/1911629141478191152/analytics,https://x.com/katybanderasq/status/1911629141478191152
Wilson_Gomez_Vascones,https://x.com/Enrique_GomezM/status/1790369036804522314,@Enrique_GomezM,2024-05-14T13:10:16.000Z,"El tema ahora es construir. Debemos construir primero que todo un consenso de mecánica política que permita acordar una gran consulta previa interpartidista entre los partidos independientes y de oposición. Una consulta que incluya un candidato por partido y que se realice de manera anticipada, durante el último trimestre de 2025, para darle verdaderas posibilidades de coger tracción al candidato ganador frente a los candidatos del petrismo y la izquierda.
semana.com/opinion/articu
…",https://x.com/noticero1/status/1790391930146173314/analytics,https://x.com/noticero1/status/1790391930146173314
Wilson_Gomez_Vascones,https://x.com/Enrique_GomezM/status/1790369036804522314,@Enrique_GomezM,2024-05-14T13:10:16.000Z,"El tema ahora es construir. Debemos construir primero que todo un consenso de mecánica política que permita acordar una gran consulta previa interpartidista entre los partidos independientes y de oposición. Una consulta que incluya un candidato por partido y que se realice de manera anticipada, durante el último trimestre de 2025, para darle verdaderas posibilidades de coger tracción al candidato ganador frente a los candidatos del petrismo y la izquierda.
semana.com/opinion/articu
…",https://x.com/noticero1/status/1790391930146173314/photo/1,https://x.com/noticero1/status/1790391930146173314/photo/1
Wilson_Gomez_Vascones,https://x.com/Enrique_GomezM/status/1790369036804522314,@Enrique_GomezM,2024-05-14T13:10:16.000Z,"El tema ahora es construir. Debemos construir primero que todo un consenso de mecánica política que permita acordar una gran consulta previa interpartidista entre los partidos independientes y de oposición. Una consulta que incluya un candidato por partido y que se realice de manera anticipada, durante el último trimestre de 2025, para darle verdaderas posibilidades de coger tracción al candidato ganador frente a los candidatos del petrismo y la izquierda.
semana.com/opinion/articu
…",https://x.com/noticero1/status/1790391930146173314,https://x.com/noticero1/status/1790391930146173314
Wilson_Gomez_Vascones,https://x.com/WilsonRuizO/status/1930085236433408178,@WilsonRuizO,2025-06-04T00:00:31.000Z,"Coincido con el presidente 
@AlvaroUribeVel
: no podemos permitir que este daño al país continúe. Seguiré haciendo lo necesario para frenar el deterioro institucional que promueve el Gobierno Petro. Haré respetar el Estado Social de Derecho y defenderé la Constitución. Todo por principios, convicción y amor a Colombia.",,
Wilson_Gomez_Vascones,https://x.com/Enrique_GomezM/status/1790369036804522314,@Enrique_GomezM,2024-05-14T13:10:16.000Z,"El tema ahora es construir. Debemos construir primero que todo un consenso de mecánica política que permita acordar una gran consulta previa interpartidista entre los partidos independientes y de oposición. Una consulta que incluya un candidato por partido y que se realice de manera anticipada, durante el último trimestre de 2025, para darle verdaderas posibilidades de coger tracción al candidato ganador frente a los candidatos del petrismo y la izquierda.
semana.com/opinion/articu
…",https://x.com/noticero1/status/1790391930146173314/analytics,https://x.com/noticero1/status/1790391930146173314
Wilson_Gomez_Vascones,https://x.com/Enrique_GomezM/status/1790369036804522314,@Enrique_GomezM,2024-05-14T13:10:16.000Z,"El tema ahora es construir. Debemos construir primero que todo un consenso de mecánica política que permita acordar una gran consulta previa interpartidista entre los partidos independientes y de oposición. Una consulta que incluya un candidato por partido y que se realice de manera anticipada, durante el último trimestre de 2025, para darle verdaderas posibilidades de coger tracción al candidato ganador frente a los candidatos del petrismo y la izquierda.
semana.com/opinion/articu
…",https://x.com/noticero1/status/1790391930146173314/photo/1,https://x.com/noticero1/status/1790391930146173314/photo/1
Wilson_Gomez_Vascones,https://x.com/Enrique_GomezM/status/1790369036804522314,@Enrique_GomezM,2024-05-14T13:10:16.000Z,"El tema ahora es construir. Debemos construir primero que todo un consenso de mecánica política que permita acordar una gran consulta previa interpartidista entre los partidos independientes y de oposición. Una consulta que incluya un candidato por partido y que se realice de manera anticipada, durante el último trimestre de 2025, para darle verdaderas posibilidades de coger tracción al candidato ganador frente a los candidatos del petrismo y la izquierda.
semana.com/opinion/articu
…",https://x.com/noticero1/status/1790391930146173314,https://x.com/noticero1/status/1790391930146173314
Wilson_Gomez_Vascones,https://x.com/tctelevision/status/1819205358608404682,@tctelevision,2024-08-02T02:55:31.000Z,"Este jueves, 1 de agosto del 2024, la empresa Comunicaliza presentó una encuesta sobre la intención de voto para las elecciones 2025, la cual está liderada por el Presidente Noboa con un 31,9%, seguido del precandidato del correísmo (RC5), Gustavo Jalkh, con un 15,4%.

La encuesta presenta datos recopilados entre el 25 y el 27 de julio; los candidatos con menos del 5% de intención de voto son: Leonidas Iza, de Pachakutik; Víctor Araus; Andrea González, Henry Kronfle, Carlos Rabascal, Henry Cucalón, entre otros.

Más detalles en: 
tctelevision.com",https://x.com/LudaRosero17990/status/1819367444135219380/analytics,https://x.com/LudaRosero17990/status/1819367444135219380
Wilson_Gomez_Vascones,https://x.com/tctelevision/status/1819205358608404682,@tctelevision,2024-08-02T02:55:31.000Z,"Este jueves, 1 de agosto del 2024, la empresa Comunicaliza presentó una encuesta sobre la intención de voto para las elecciones 2025, la cual está liderada por el Presidente Noboa con un 31,9%, seguido del precandidato del correísmo (RC5), Gustavo Jalkh, con un 15,4%.

La encuesta presenta datos recopilados entre el 25 y el 27 de julio; los candidatos con menos del 5% de intención de voto son: Leonidas Iza, de Pachakutik; Víctor Araus; Andrea González, Henry Kronfle, Carlos Rabascal, Henry Cucalón, entre otros.

Más detalles en: 
tctelevision.com",https://x.com/Rbem026/status/1819394948476875078,https://x.com/Rbem026/status/1819394948476875078
Wilson_Gomez_Vascones,https://x.com/tctelevision/status/1819205358608404682,@tctelevision,2024-08-02T02:55:31.000Z,"Este jueves, 1 de agosto del 2024, la empresa Comunicaliza presentó una encuesta sobre la intención de voto para las elecciones 2025, la cual está liderada por el Presidente Noboa con un 31,9%, seguido del precandidato del correísmo (RC5), Gustavo Jalkh, con un 15,4%.

La encuesta presenta datos recopilados entre el 25 y el 27 de julio; los candidatos con menos del 5% de intención de voto son: Leonidas Iza, de Pachakutik; Víctor Araus; Andrea González, Henry Kronfle, Carlos Rabascal, Henry Cucalón, entre otros.

Más detalles en: 
tctelevision.com",https://x.com/Rbem026/status/1819394948476875078/analytics,https://x.com/Rbem026/status/1819394948476875078
Wilson_Gomez_Vascones,https://x.com/tctelevision/status/1819205358608404682,@tctelevision,2024-08-02T02:55:31.000Z,"Este jueves, 1 de agosto del 2024, la empresa Comunicaliza presentó una encuesta sobre la intención de voto para las elecciones 2025, la cual está liderada por el Presidente Noboa con un 31,9%, seguido del precandidato del correísmo (RC5), Gustavo Jalkh, con un 15,4%.

La encuesta presenta datos recopilados entre el 25 y el 27 de julio; los candidatos con menos del 5% de intención de voto son: Leonidas Iza, de Pachakutik; Víctor Araus; Andrea González, Henry Kronfle, Carlos Rabascal, Henry Cucalón, entre otros.

Más detalles en: 
tctelevision.com",https://x.com/LudaRosero17990/status/1819367444135219380,https://x.com/LudaRosero17990/status/1819367444135219380
